episode_number,title,pubdate_short,primary_start_year,primary_end_year,year_label,primary_region,era_bucket,themes,key_figures,is_series,series_key,part_number,is_strongly_1800_1934,confidence,reasoning,duration,audio_url,spotify_search_url,guid
586,"586. Mary, Queen of Scots: The Battle for Scotland (Part 3)",2025-07-27,1561,1567,1561 – 1567,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Religion & Church,"Mary, Queen of Scots; Elizabeth I",true,"Mary, Queen of Scots",3,false,high,"The episode focuses on Mary's return to Scotland after her husband's death, her religious and political conflicts with Scottish nobles, her interest in the English crown, and her second marriage. These events anchor the episode broadly to 1561–1567, during the reigns of Mary, Queen of Scots and Elizabeth I.",3892,https://pdst.fm/e/traffic.megaphone.fm/GLT1545905247.mp3?updated=1753917314,https://open.spotify.com/search/The%20Rest%20Is%20History%20586.%20Mary%2C%20Queen%20of%20Scots%3A%20The%20Battle%20for%20Scotland%20%28Part%203%29,180f1576-693d-11f0-9ba4-4fb317cacfca
587,"587. Mary, Queen of Scots: Murder Most Foul (Part 4)",2025-07-30,1565,1567,1565 – 1567,Britain,Early Modern,Monarchy & Royalty; Politics & Power; War & Military; Assassination,"Mary, Queen of Scots; Lord Darnley; Elizabeth I; James Hepburn, Earl of Bothwell; James VI of Scotland",true,"Mary, Queen of Scots",4,false,high,"The description focuses on Mary’s second marriage to Lord Darnley, the murder within her inner circle, her conflict with Elizabeth I, and the birth of her heir, James, placing the episode primarily around 1565–1567.",3262,https://pdst.fm/e/traffic.megaphone.fm/GLT2035316933.mp3?updated=1753936999,https://open.spotify.com/search/The%20Rest%20Is%20History%20587.%20Mary%2C%20Queen%20of%20Scots%3A%20Murder%20Most%20Foul%20%28Part%204%29,aed57c98-6d61-11f0-83b7-c75d76a7e5d1
588,"588. Mary, Queen of Scots: The Mystery of the Exploding Mansion (Part 5)",2025-08-03,1567,1567,1567,Britain,Early Modern,Assassination; Monarchy & Royalty; Politics & Power; Sex & Scandal,"Mary, Queen of Scots; Lord Darnley",true,"Mary, Queen of Scots",5,false,high,"The description focuses on the build-up to and enactment of Lord Darnley’s murder, which occurred in 1567, and on whether Mary, Queen of Scots was complicit. The episode is explicitly marked “Part 5” and concerns Mary’s tumultuous life in Scotland.",3608,https://pdst.fm/e/traffic.megaphone.fm/GLT2383249995.mp3?updated=1754129911,https://open.spotify.com/search/The%20Rest%20Is%20History%20588.%20Mary%2C%20Queen%20of%20Scots%3A%20The%20Mystery%20of%20the%20Exploding%20Mansion%20%28Part%205%29,69db2a6c-6ee6-11f0-bf23-8b1f4a3f4e92
589,"589. Mary, Queen of Scots: Downfall (Part 6)",2025-08-06,1567,1587,1567 – 1587,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Sex & Scandal; Assassination,"Mary, Queen of Scots; Elizabeth I; Lord Darnley",true,"Mary, Queen of Scots",6,false,medium,"The episode focuses on the aftermath of the murder of Lord Darnley, Mary's forced flight, dethronement and imprisonment under Elizabeth I, placing it in the late sixteenth century, approximately 1567–1587. The title's “Downfall” and description's references to Elizabeth I and her spymasters anchor the episode in Mary's final years.",3973,https://pdst.fm/e/traffic.megaphone.fm/GLT8999516788.mp3?updated=1754478548,https://open.spotify.com/search/The%20Rest%20Is%20History%20589.%20Mary%2C%20Queen%20of%20Scots%3A%20Downfall%20%28Part%206%29,06f73ad8-72b2-11f0-af85-336e84e38dad
590,590. The Assassination of Abraham Lincoln: Death at the Theatre (Part 1),2025-08-10,1865,1865,1865,United States,Long 19th Century,Assassination; War & Military; Politics & Power; Biography,Abraham Lincoln; John Wilkes Booth,true,The Assassination of Abraham Lincoln,1,true,high,"The description anchors the episode in the closing weeks and final days of the American Civil War, following Lincoln's passage of the 13th Amendment and recent re-election, and focuses on his assassination by John Wilkes Booth in 1865.",3744,https://pdst.fm/e/traffic.megaphone.fm/GLT2286421954.mp3?updated=1754871827,https://open.spotify.com/search/The%20Rest%20Is%20History%20590.%20The%20Assassination%20of%20Abraham%20Lincoln%3A%20Death%20at%20the%20Theatre%20%28Part%201%29,861022f0-7391-11f0-a2e3-bfa463089f74
591,591. The Assassination of Abraham Lincoln: Manhunt for the Killer (Part 2),2025-08-13,1865,1865,1865,United States,Long 19th Century,Assassination; Crime & Mystery; Politics & Power; Biography,Abraham Lincoln; John Wilkes Booth; Robert E. Lee,true,The Assassination of Abraham Lincoln,2,true,high,"The description explicitly dates Lincoln’s murder to Good Friday 1865 and focuses on the assassination, John Wilkes Booth’s escape and the ensuing manhunt, with Robert E. Lee’s surrender as immediate context.",4076,https://pdst.fm/e/traffic.megaphone.fm/GLT7618197031.mp3?updated=1755122723,https://open.spotify.com/search/The%20Rest%20Is%20History%20591.%20The%20Assassination%20of%20Abraham%20Lincoln%3A%20Manhunt%20for%20the%20Killer%20%28Part%202%29,adde893a-784f-11f0-9b7a-e762460e32e7
592,592. Mad Victorian Sport,2025-08-17,1800,1901,1800 – 1901,Britain,Long 19th Century,Sport; Culture & Arts; Crime & Mystery,Richard Manks,false,,,true,high,"The title explicitly identifies the subject as ""Victorian"" sport, while the description focuses on the origins of football, rugby and cricket, the first cricket Test, and the Victorian-era Richard Manks. These anchors place the dominant focus in 19th-century Britain, approximately 1800–1901.",3395,https://pdst.fm/e/traffic.megaphone.fm/GLT6102181144.mp3?updated=1755510331,https://open.spotify.com/search/The%20Rest%20Is%20History%20592.%20Mad%20Victorian%20Sport,58faaca2-7915-11f0-b505-0394435ea024
593,593. The Fight of the Century,2025-08-20,1860,1860,1860,Britain,Long 19th Century,Sport; Culture & Arts; Biography,John Heenan; Tom Sayers,false,,,true,high,"The description explicitly centers on John Heenan and Tom Sayers illegally fighting in Hampshire “in 1860,” and asks about the fight’s impact on British sport and 19th-century Britishness.",3439,https://pdst.fm/e/traffic.megaphone.fm/GLT1334632459.mp3?updated=1775852216,https://open.spotify.com/search/The%20Rest%20Is%20History%20593.%20The%20Fight%20of%20the%20Century,9a8c87cc-7dbf-11f0-abf4-a34b63e044f3
594,594. The First World War: The Invasion of Belgium (Part 1),2025-08-24,1914,1914,1914,Europe,World Wars & Interwar,War & Military; Politics & Power; Diplomacy,,true,The First World War,1,true,high,"The description explicitly anchors the episode to the declaration of war and outbreak of the First World War in 1914, focusing on its earliest military engagements and the German move into Belgium.",3611,https://pdst.fm/e/traffic.megaphone.fm/GLT4855256129.mp3?updated=1755880436,https://open.spotify.com/search/The%20Rest%20Is%20History%20594.%20The%20First%20World%20War%3A%20The%20Invasion%20of%20Belgium%20%28Part%201%29,30b63a14-7f5e-11f0-86a6-571fadefd84f
595,595. The First World War: The Battle of the Frontiers (Part 2),2025-08-27,1914,1914,1914,Europe,World Wars & Interwar,War & Military; Politics & Power,,true,The First World War,2,true,high,"The title and description explicitly identify the First World War and focus on the Battle of the Ardennes and other early engagements in August 1914. The episode concerns military operations among Britain, France, and Germany in Europe.",3637,https://pdst.fm/e/traffic.megaphone.fm/GLT5758313909.mp3?updated=1756312614,https://open.spotify.com/search/The%20Rest%20Is%20History%20595.%20The%20First%20World%20War%3A%20The%20Battle%20of%20the%20Frontiers%20%28Part%202%29,74561d18-835d-11f0-a69c-73ccdd92cb5a
596,596. The First World War: The Miracle on the Marne (Part 3),2025-08-31,1914,1914,1914,France,World Wars & Interwar,War & Military; Politics & Power,,true,The First World War,3,true,high,"The episode is explicitly about the Battle of the Marne, fought in September 1914, and describes it as a decisive clash of the First World War involving the Schlieffen Plan and French-German forces.",4055,https://pdst.fm/e/traffic.megaphone.fm/GLT2229565266.mp3?updated=1756658924,https://open.spotify.com/search/The%20Rest%20Is%20History%20596.%20The%20First%20World%20War%3A%20The%20Miracle%20on%20the%20Marne%20%28Part%203%29,ca1692ae-865b-11f0-bdbf-2bbd0a2fa2ff
597,597. The First World War: The Massacre of the Innocents (Part 4),2025-09-03,1914,1914,1914,Europe,World Wars & Interwar,War & Military; Genocide & Atrocity; Politics & Power,,true,The First World War,4,true,high,"The description focuses on the Battle of Ypres in October 1914, including the German and British fighting and the 'Kindermord' or 'Massacre of the Innocents.' Later consequences for Hitler are mentioned, but the dominant focus is the 1914 battle.",3315,https://pdst.fm/e/traffic.megaphone.fm/GLT9434623550.mp3?updated=1757078000,https://open.spotify.com/search/The%20Rest%20Is%20History%20597.%20The%20First%20World%20War%3A%20The%20Massacre%20of%20the%20Innocents%20%28Part%204%29,5391eeb4-88cf-11f0-bcd2-6ff110fe670f
598,598. The First World War: The Eastern Front Explodes (Part 5),2025-09-05,1914,1915,1914 – 1915,Eastern Europe,World Wars & Interwar,War & Military; Empire & Colonialism; Politics & Power,,true,The First World War,5,true,high,"The description explicitly focuses on the outbreak of the First World War in 1914, the early campaigns on the Eastern Front, and clashes involving Austria, Serbia, Russia, and Germany. Its emphasis on the Habsburg Empire also supports the empire and power themes.",4241,https://pdst.fm/e/traffic.megaphone.fm/GLT2256735701.mp3?updated=1757428931,https://open.spotify.com/search/The%20Rest%20Is%20History%20598.%20The%20First%20World%20War%3A%20The%20Eastern%20Front%20Explodes%20%28Part%205%29,27230e6c-8a50-11f0-85b1-17e856872aab
599,599. The First World War: Downfall of the Habsburgs (Part 6),2025-09-10,1914,1914,1914,Europe,World Wars & Interwar,War & Military; Empire & Colonialism; Politics & Power,,true,The First World War,6,true,high,"The episode explicitly focuses on the first year of “the First World War,” including the Russian advance and the fall of the Austro-Hungarian Empire in 1914. Its title identifies it as Part 6 of “The First World War.”",3716,https://pdst.fm/e/traffic.megaphone.fm/GLT3258664296.mp3?updated=1757523887,https://open.spotify.com/search/The%20Rest%20Is%20History%20599.%20The%20First%20World%20War%3A%20Downfall%20of%20the%20Habsburgs%20%28Part%206%29,39b664ca-8e60-11f0-9da7-cfc43e2d611a
600,600. Chatham High Street,2025-09-14,43,1945,43 – 1945,Britain,Long 19th Century,War & Military; Monarchy & Royalty; Culture & Arts; Politics & Power,King John; Charles II; Horatio Nelson; Charles Dickens,false,,,false,low,"The description explicitly presents Chatham as spanning “every epoch,” from the Roman invasion of Britain through the Napoleonic Wars to the Second World War. The chosen range therefore runs from the Roman invasion, conventionally dated to AD 43, to the end of the Second World War in 1945; the era bucket reflects the prominent Napoleonic-era focus while acknowledging the episode’s broad chronological span.",3716,https://pdst.fm/e/traffic.megaphone.fm/GLT2782191075.mp3?updated=1757879738,https://open.spotify.com/search/The%20Rest%20Is%20History%20600.%20Chatham%20High%20Street,3f871d4e-9005-11f0-a467-3b6de25634b5
601,601. Scandal in the White House,2025-09-17,1884,1889,1884 – 1889,United States,Long 19th Century,Politics & Power; Sex & Scandal; Biography; Crime & Mystery,Grover Cleveland; Maria Crofts Halpin,false,,,true,high,"The description anchors the episode in the run-up to Cleveland's first term in 1884, during the Gilded Age, and focuses on the scandal surrounding his alleged relationship with Maria Crofts Halpin and its political consequences.",4281,https://pdst.fm/e/traffic.megaphone.fm/GLT1369800109.mp3?updated=1758146111,https://open.spotify.com/search/The%20Rest%20Is%20History%20601.%20Scandal%20in%20the%20White%20House,04252de4-93e4-11f0-bd6e-d388f3afe963
602,"602. Greek Myths: Zeus, King of the Gods (Part 1)",2025-09-21,-1200,-700,1200 BCE – 700 BCE,Mediterranean,Ancient,Religion & Church; Culture & Arts; Literature; War & Military,Zeus; Cronos; Hesiod; Homer; Heracles,true,Greek Myths,1,false,medium,"The episode focuses on the mythic origins of Zeus, the Titans, and Greek heroes, while dating the earliest recorded myths to the era of Hesiod and Homer. The description explicitly frames the subject as ancient Greek myth and culture, so the date range is approximate.",3677,https://pdst.fm/e/traffic.megaphone.fm/GLT4871750364.mp3?updated=1758288034,https://open.spotify.com/search/The%20Rest%20Is%20History%20602.%20Greek%20Myths%3A%20Zeus%2C%20King%20of%20the%20Gods%20%28Part%201%29,9bf1c766-9544-11f0-9a9b-2fcec944c46f
603,603. Greek Myths: The Riddle of the Sphinx (Part 2),2025-09-24,-500,-400,500 BCE – 400 BCE,Mediterranean,Ancient,Literature; Culture & Arts; Politics & Power; Disaster & Plague,Sophocles; Pericles,true,Greek Myths,2,false,high,"The episode explicitly anchors the historical context in “5th century Athens,” discussing Sophocles, Pericles, rival Greek city-states, and a major plague. Freud is mentioned only as a later interpreter of the myth, not as the dominant focus.",3934,https://pdst.fm/e/traffic.megaphone.fm/GLT9108845593.mp3?updated=1758732761,https://open.spotify.com/search/The%20Rest%20Is%20History%20603.%20Greek%20Myths%3A%20The%20Riddle%20of%20the%20Sphinx%20%28Part%202%29,e761611a-995f-11f0-8039-7bf33cc9f49d
604,"604. Greek Myths: Sex, Drugs & Tragedy (Part 3)",2025-09-28,-500,-400,500 BCE – 400 BCE,Mediterranean,Ancient,Religion & Church; Culture & Arts; Sex & Scandal,,true,Greek Myths,3,false,medium,"The description explicitly places the episode in 'Ancient Greek society' and focuses on Dionysus, his cult, and The Bacchae, an ancient Greek tragedy. The play is associated with the late fifth century BCE, so the main focus is reasonably dated to approximately 500–400 BCE.",3874,https://pdst.fm/e/traffic.megaphone.fm/GLT7123647684.mp3?updated=1759100706,https://open.spotify.com/search/The%20Rest%20Is%20History%20604.%20Greek%20Myths%3A%20Sex%2C%20Drugs%20%26%20Tragedy%20%28Part%203%29,8940fee2-9ae5-11f0-b94d-5f85be665521
605,605. Greek Myths: Jason & The Quest for the Golden Fleece (Part 4),2025-10-01,-1300,-300,1300 BCE – 300 BCE,Mediterranean,Ancient,Religion & Church; Culture & Arts; Exploration & Discovery; Monarchy & Royalty,Jason; Medea; Alexander the Great; Odysseus; Achilles,true,Greek Myths,4,false,medium,"The episode focuses on the ancient Greek myth of Jason and the Argonauts, while explicitly discussing its origins, the Olympian gods, and the skeptical Hellenistic age transformed by Alexander the Great. The broad mythic timeframe is uncertain, so it is dated approximately from the Mycenaean-era origins of Greek traditions to the Hellenistic period.",3782,https://pdst.fm/e/traffic.megaphone.fm/GLT3067620137.mp3?updated=1759342659,https://open.spotify.com/search/The%20Rest%20Is%20History%20605.%20Greek%20Myths%3A%20Jason%20%26%20The%20Quest%20for%20the%20Golden%20Fleece%20%28Part%204%29,0a127432-9eb1-11f0-84b4-eff338ad799f
606,606. Enoch Powell: Rivers of Blood,2025-10-05,1968,1968,1968,Britain,Postwar,Politics & Power; Ideology; Biography,Enoch Powell,false,,,false,high,"The episode is anchored by Enoch Powell’s inflammatory “Rivers of Blood speech” in 1968, while discussing his wider role in British politics and his enduring influence today.",4621,https://pdst.fm/e/traffic.megaphone.fm/GLT7520958596.mp3?updated=1763642349,https://open.spotify.com/search/The%20Rest%20Is%20History%20606.%20Enoch%20Powell%3A%20Rivers%20of%20Blood,c6f5558e-a063-11f0-964a-c78e71a735dc
607,607. Nelson’s Lover: The Scandalous Lady Hamilton,2025-10-08,1765,1815,1765 – 1815,Britain,Early Modern,Biography; Sex & Scandal; Culture & Arts,Emma Hamilton; Horatio Nelson,false,,,false,high,"The description focuses on Emma Hamilton's rise from poverty and her relationship with Horatio Nelson, spanning her life and celebrity career from the mid-18th century through Nelson's death in 1805 and her death in 1815. Phrases such as “Nelson’s mistress,” “model, actress, dancer,” and “famous love affair” anchor the episode in biography, scandal, and cultural celebrity.",4443,https://pdst.fm/e/traffic.megaphone.fm/GLT1577197938.mp3?updated=1763642144,https://open.spotify.com/search/The%20Rest%20Is%20History%20607.%20Nelson%E2%80%99s%20Lover%3A%20The%20Scandalous%20Lady%20Hamilton,5dccc242-a39f-11f0-b5ab-d355e8d63394
608,608. Nelson: Slaughter in Naples (Part 1),2025-10-12,1798,1800,1798 – 1800,Italy,Early Modern,War & Military; Biography; Sex & Scandal; Politics & Power,Horatio Nelson; Lady Emma Hamilton,true,Nelson,1,false,high,"The description centers on Nelson's arrival in Naples after the Battle of the Nile and his support for the Neapolitan campaign to liberate Italy from the French, placing the main events around 1798–1800. It also explicitly highlights his relationship with Lady Emma Hamilton and the controversy that damaged his reputation.",4943,https://pdst.fm/e/traffic.megaphone.fm/GLT8594694484.mp3?updated=1763642104,https://open.spotify.com/search/The%20Rest%20Is%20History%20608.%20Nelson%3A%20Slaughter%20in%20Naples%20%28Part%201%29,4c29f10a-a439-11f0-8146-a7570b733687
609,609. Nelson: The Gathering Storm (Part 2),2025-10-15,1797,1801,1797 – 1801,Britain,Early Modern,War & Military; Biography; Politics & Power; Sex & Scandal,Horatio Nelson; Emma Hamilton,true,Nelson,2,false,medium,"The description focuses on Nelson’s return to Britain after two years at sea, his involvement in Naples and the Jacobite rebellion, his affair with Emma Hamilton, and the road to the Battle of Copenhagen, placing the main story roughly in 1797–1801. Because the narrative begins before 1800 and spans the Early Modern/19th-century boundary, it is not strongly confined to 1800–1934.",3732,https://pdst.fm/e/traffic.megaphone.fm/GLT8067718474.mp3?updated=1763642285,https://open.spotify.com/search/The%20Rest%20Is%20History%20609.%20Nelson%3A%20The%20Gathering%20Storm%20%28Part%202%29,473130d4-a9e1-11f0-b09d-2350aa219b54
610,610. Nelson: The Battle of Copenhagen (Part 3),2025-10-19,1801,1801,1801,Scandinavia,Long 19th Century,War & Military; Biography; Diplomacy,Horatio Nelson,true,Nelson,3,true,high,"The description explicitly identifies the episode as covering the bloody First Battle of Copenhagen in 1801, including Nelson's attack on the Danish fleet and its consequences for Britain, Napoleon's France, and Nelson.",4045,https://pdst.fm/e/traffic.megaphone.fm/GLT9153225543.mp3?updated=1763642283,https://open.spotify.com/search/The%20Rest%20Is%20History%20610.%20Nelson%3A%20The%20Battle%20of%20Copenhagen%20%28Part%203%29,076142fa-ab71-11f0-8378-17d3687bd35e
611,611. Nelson: Bonaparte Prepares to Strike (Part 4),2025-10-22,1801,1803,1801 – 1803,Britain,Long 19th Century,War & Military; Biography; Sex & Scandal; Diplomacy,Horatio Nelson; Napoleon Bonaparte; Emma Hamilton,true,Nelson,4,true,high,"The description explicitly focuses on Napoleon’s planned invasion in 1801, Nelson’s attack at Boulogne, the failed peace treaty, and Britain’s renewed war with France in 1803. It also highlights Nelson’s relationship with Emma Hamilton and his clashes with Napoleon’s fleet.",4168,https://pdst.fm/e/traffic.megaphone.fm/GLT9281187489.mp3?updated=1763642327,https://open.spotify.com/search/The%20Rest%20Is%20History%20611.%20Nelson%3A%20Bonaparte%20Prepares%20to%20Strike%20%28Part%204%29,eeae3190-af63-11f0-a23b-1b096475a4ea
612,612. Nelson: The Final Showdown (Part 5),2025-10-27,1803,1805,1803 – 1805,Britain,Long 19th Century,War & Military; Biography; Empire & Colonialism,Horatio Nelson; Napoleon Bonaparte; Emma Hamilton,true,Nelson,5,true,high,"The description focuses on the build-up to the Battle of Trafalgar in 1805, including Nelson’s pursuit of the combined French and Spanish fleet, Napoleon’s invasion schemes, and Nelson’s personal life with Emma. The likely narrative span is the preceding naval campaign through Trafalgar, approximately 1803–1805.",3779,https://pdst.fm/e/traffic.megaphone.fm/GLT2077045869.mp3?updated=1763642169,https://open.spotify.com/search/The%20Rest%20Is%20History%20612.%20Nelson%3A%20The%20Final%20Showdown%20%28Part%205%29,80ecb8be-b285-11f0-b6e2-af2a478fec08
613,613. Nelson: Glory at Trafalgar (Part 6),2025-10-30,1805,1805,1805,Britain,Long 19th Century,War & Military; Biography,Horatio Nelson; Pierre-Charles Villeneuve,true,Nelson,6,true,high,"The description focuses on the Battle of Trafalgar, explicitly placing it at the height of the Napoleonic Wars and describing Nelson aboard HMS Victory; the battle took place in 1805.",4256,https://pdst.fm/e/traffic.megaphone.fm/GLT7193792251.mp3?updated=1763642241,https://open.spotify.com/search/The%20Rest%20Is%20History%20613.%20Nelson%3A%20Glory%20at%20Trafalgar%20%28Part%206%29,4e4f7c62-b4f0-11f0-b84b-6b7fe498d33b
614,614. Walt Disney: The Great American Storyteller,2025-11-03,1901,1966,1901 – 1966,United States,Postwar,Biography; Culture & Arts; Politics & Power,Walt Disney,false,,,false,medium,"The episode is a biography of Walt Disney, focusing on his founding of the Disney company, the creation of Mickey Mouse, and the global influence of American culture. These references anchor the subject in Walt Disney's twentieth-century career, extending beyond 1934.",4211,https://pdst.fm/e/traffic.megaphone.fm/GLT5465018421.mp3?updated=1763642278,https://open.spotify.com/search/The%20Rest%20Is%20History%20614.%20Walt%20Disney%3A%20The%20Great%20American%20Storyteller,34ac245a-b670-11f0-8453-6bb3a611d3c3
615,615. Disneyland: The Modern American Utopia,2025-11-06,1939,2021,1939 – 2021,United States,Postwar,Culture & Arts; Science & Technology; War & Military,,false,,,false,medium,"The episode focuses on Disneyland and the history of American theme parks, described as a major creation of the 21st century, while also asking how the Second World War impacted Disney. This supports a broad span from the Second World War into the modern/postwar era.",4993,https://pdst.fm/e/traffic.megaphone.fm/GLT8516268220.mp3?updated=1763642381,https://open.spotify.com/search/The%20Rest%20Is%20History%20615.%20Disneyland%3A%20The%20Modern%20American%20Utopia,476fad66-ba6f-11f0-b7b0-9baccd85e8c4
,"RIHC: Disney's Legacy, with Bob Iger",2025-11-07,1955,2025,1955 – 2025,United States,Postwar,Culture & Arts; Biography; Economics & Trade,Bob Iger; Walt Disney,false,,,false,medium,"The description focuses on Disneyland’s “70th anniversary,” Walt Disney’s legacy, and Bob Iger’s time leading The Walt Disney Company, anchoring the episode in the postwar-to-contemporary history of Disney from Disneyland’s 1955 opening to the present anniversary period.",2011,https://pdst.fm/e/traffic.megaphone.fm/GLT6989183827.mp3?updated=1762813212,https://open.spotify.com/search/The%20Rest%20Is%20History%20RIHC%3A%20Disney%27s%20Legacy%2C%20with%20Bob%20Iger,9ccddb66-bb3c-11f0-831c-af2f05bf8226
616,616. Elizabeth I: The Fall of the Axe (Part 1),2025-11-10,1509,1558,1509 – 1558,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Sex & Scandal; Religion & Church,Elizabeth I; Henry VIII; Anne Boleyn; Catherine of Aragon,true,Elizabeth I,1,false,high,"The description focuses on Elizabeth I’s early life within Henry VIII’s reign, including his marriages to Catherine of Aragon and Anne Boleyn and Anne’s execution. These events anchor the episode in the Tudor period, broadly from Henry VIII’s accession in 1509 through Elizabeth’s early life before her reign.",4060,https://pdst.fm/e/traffic.megaphone.fm/GLT9331634740.mp3?updated=1763641855,https://open.spotify.com/search/The%20Rest%20Is%20History%20616.%20Elizabeth%20I%3A%20The%20Fall%20of%20the%20Axe%20%28Part%201%29,070dd200-bbf2-11f0-8d32-33ad57d72fcf
617,617. Elizabeth I: Anne Boleyn's Bastard (Part 2),2025-11-13,1533,1553,1533 – 1553,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Sex & Scandal; Biography,Elizabeth I; Anne Boleyn; Henry VIII; Edward VI,true,Elizabeth I,2,false,high,"The episode focuses on Elizabeth I's childhood from her birth after Anne Boleyn's execution through Henry VIII's death and the succession of her Protestant brother Edward, placing the main narrative roughly in 1533–1553.",3691,https://pdst.fm/e/traffic.megaphone.fm/GLT2585433242.mp3?updated=1763641944,https://open.spotify.com/search/The%20Rest%20Is%20History%20617.%20Elizabeth%20I%3A%20Anne%20Boleyn%27s%20Bastard%20%28Part%202%29,7863d550-bfe7-11f0-959d-db66c046ecc3
618,618. Elizabeth I: The Shadow of the Tower (Part 3),2025-11-17,1547,1558,1547 – 1558,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Religion & Church; Biography,Elizabeth I; Edward VI; Jane Grey; Mary I; Anne Boleyn,true,Elizabeth I,3,false,high,"The description focuses on Elizabeth’s early life from Edward VI’s succession, Jane Grey’s brief reign and execution, through Mary Tudor’s reign and Elizabeth’s imprisonment in the Tower, covering approximately 1547–1558.",4338,https://pdst.fm/e/traffic.megaphone.fm/GLT7928851339.mp3?updated=1763138973,https://open.spotify.com/search/The%20Rest%20Is%20History%20618.%20Elizabeth%20I%3A%20The%20Shadow%20of%20the%20Tower%20%28Part%203%29,a453357c-c0a3-11f0-8c16-9fd62df67771
619,619.  Elizabeth I: The Virgin Queen (Part 4),2025-11-20,1558,1603,1558 – 1603,Britain,Early Modern,Monarchy & Royalty; Politics & Power; Sex & Scandal; Biography,Elizabeth I; William Cecil,true,Elizabeth I,4,false,high,"The description focuses on Elizabeth I being crowned Queen of England, her early reign, William Cecil, and her determination to remain the unmarried “Virgin Queen,” anchoring the episode in her reign from 1558 to 1603.",4166,https://pdst.fm/e/traffic.megaphone.fm/GLT7930465337.mp3?updated=1763549960,https://open.spotify.com/search/The%20Rest%20Is%20History%20619.%20%20Elizabeth%20I%3A%20The%20Virgin%20Queen%20%28Part%204%29,86c9c938-c532-11f0-be4b-67b3f5063f4c
620,620. The Nazis at War: Hitler Strikes West (Part 1),2025-11-24,1939,1940,1939 – 1940,Europe,World Wars & Interwar,War & Military; Politics & Power; Assassination; Ideology,Adolf Hitler,true,The Nazis at War,1,false,high,"The description anchors the episode after the occupation of Czechoslovakia in March 1939 and the invasion of Poland in September 1939, while describing the launch of the Second World War and the Nazis' escalation across Europe. The focus on Hitler and an internal German assassination plot supports a 1939–1940 wartime range.",4321,https://pdst.fm/e/traffic.megaphone.fm/GLT4381972581.mp3?updated=1784111378,https://open.spotify.com/search/The%20Rest%20Is%20History%20620.%20The%20Nazis%20at%20War%3A%20Hitler%20Strikes%20West%20%28Part%201%29,7a700686-c6e8-11f0-8077-cf4dd07cd912
621,621. The Nazis at War: Blitzkrieg (Part 2),2025-11-27,1940,1940,1940,Europe,World Wars & Interwar,War & Military; Politics & Power,Adolf Hitler,true,The Nazis at War,2,false,high,"The description explicitly discusses Hitler's conquest of Norway and Denmark, the Allied response, and the German attack on France as part of the Nazis' wartime campaign, which anchors the episode in 1940 during the Second World War.",4015,https://pdst.fm/e/traffic.megaphone.fm/GLT8711886512.mp3?updated=1784111303,https://open.spotify.com/search/The%20Rest%20Is%20History%20621.%20The%20Nazis%20at%20War%3A%20Blitzkrieg%20%28Part%202%29,cec46d0a-caba-11f0-ac43-877553017234
622,622. The Nazis at War: The Fall of France (Part 3),2025-12-01,1940,1940,1940,France,World Wars & Interwar,War & Military; Politics & Power,Adolf Hitler,true,The Nazis at War,3,false,high,"The description explicitly focuses on the Battle of Dunkirk and the Fall of France in 1940, describing it as a key turning point of the Second World War and discussing Hitler's forces and the Allies.",4074,https://pdst.fm/e/traffic.megaphone.fm/GLT6447940829.mp3?updated=1764261729,https://open.spotify.com/search/The%20Rest%20Is%20History%20622.%20The%20Nazis%20at%20War%3A%20The%20Fall%20of%20France%20%28Part%203%29,dd9a1616-cbac-11f0-8a79-9fd3cabef61d
,"The Beatles: The Band that Changed the World, with Conan O’Brien (Part 1)",2025-12-03,1957,1970,1957 – 1970,Britain,Postwar,Music; Culture & Arts; Biography,,true,The Beatles,1,false,medium,"The description focuses on the Beatles’ rise from “four Liverpool teenagers” to the “defining band of the 20th century,” including their musical breakthroughs and cultural impact. This supports a postwar focus spanning their emergence in the late 1950s through the band’s major active period ending around 1970.",3060,https://pdst.fm/e/traffic.megaphone.fm/GLT5632094525.mp3?updated=1764730276,https://open.spotify.com/search/The%20Rest%20Is%20History%20The%20Beatles%3A%20The%20Band%20that%20Changed%20the%20World%2C%20with%20Conan%20O%E2%80%99Brien%20%28Part%201%29,1ae197a6-cf9a-11f0-89df-e745764b0a8f
623,623. The Nazis at War: Churchill’s Finest Hour (Part 4),2025-12-04,1940,1940,1940,Britain,World Wars & Interwar,War & Military; Politics & Power; Diplomacy,Adolf Hitler; Winston Churchill,true,The Nazis at War,4,false,high,"The description explicitly places the episode during the Second World War and focuses on the Battle of Britain, Churchill’s response, and Hitler’s attempt to attack Britain from the skies, anchoring it to 1940.",4303,https://pdst.fm/e/traffic.megaphone.fm/GLT7746266438.mp3?updated=1764777567,https://open.spotify.com/search/The%20Rest%20Is%20History%20623.%20The%20Nazis%20at%20War%3A%20Churchill%E2%80%99s%20Finest%20Hour%20%28Part%204%29,0acd6562-d05c-11f0-9cf5-036872edf668
